tops,bottoms,shoes,accessories
203886431.0,204132392.0,193372489.0,201062932.0
163736813.0,204832515.0,205115735.0,198932009.0
166493355.0,166102227.0,139426884.0,171162047.0
204284690.0,210773219.0,199563224.0,212952018.0
213410318.0,203913225.0,149410143.0,208199859.0
200108587.0,118295431.0,190759598.0,74765244.0
87252337.0,136471847.0,126396453.0,128164449.0
180565531.0,192916043.0,189816380.0,165215423.0
203644375.0,156591456.0,144313813.0,164717043.0
187000894.0,187000841.0,186781213.0,187001705.0
192841022.0,184087679.0,183991074.0,192899078.0
132009756.0,136596522.0,135716198.0,132869301.0
203215884.0,213016860.0,185545371.0,208402730.0
165521060.0,166150242.0,167166557.0,169875277.0
193867468.0,138009779.0,192689716.0,196442496.0
205409930.0,213710599.0,213710644.0,87773993.0
169025573.0,165815230.0,161317250.0,183567300.0
152736194.0,151975191.0,158890827.0,133381194.0
90728022.0,128944593.0,130151259.0,129574805.0
105183589.0,102348130.0,102158321.0,116475533.0
163583052.0,189067058.0,195043912.0,147501704.0
164239922.0,173702879.0,165720960.0,151153902.0
181784880.0,168540478.0,184982873.0,161582379.0
110104696.0,145178824.0,144228329.0,129890527.0
144352729.0,171966398.0,166966666.0,123828482.0
188043973.0,186831493.0,184870818.0,184758911.0
178826572.0,139997616.0,179312030.0,145809785.0
145350042.0,143083852.0,129649349.0,144756960.0
140973420.0,209875225.0,206316009.0,209882719.0
201753250.0,205826202.0,207376685.0,207389899.0
170728371.0,157630278.0,201690715.0,205752960.0
212205686.0,209474480.0,211538237.0,210946016.0
178121091.0,176565800.0,142698221.0,178523768.0
84488880.0,115405262.0,149540480.0,83170734.0
211160082.0,214550606.0,212754598.0,184504212.0
143687028.0,126991402.0,148262321.0,142102234.0
49745861.0,42874334.0,73074609.0,74362810.0
207438180.0,202288442.0,209444999.0,210438006.0
44427467.0,50621804.0,45883315.0,50295467.0
187722246.0,201894015.0,180468182.0,202138967.0
131498674.0,117928951.0,132561113.0,122186249.0
185841231.0,112857059.0,184701946.0,194361935.0
115742118.0,134390475.0,131121402.0,45202139.0
139434998.0,180620024.0,179132789.0,171334386.0
77101139.0,79055078.0,83641909.0,83458664.0
207252252.0,172876189.0,206930073.0,208319171.0
187981253.0,196623014.0,202797533.0,203783123.0
167686463.0,96724493.0,132880209.0,143027533.0
126481518.0,195240817.0,189800683.0,175183283.0
201096699.0,209982309.0,204731790.0,194595296.0
188311973.0,163895484.0,191249763.0,179100054.0
182468444.0,191296584.0,177991519.0,154897441.0
151658632.0,145757107.0,147320653.0,152823289.0
203213169.0,181298080.0,205345459.0,205481786.0
176456914.0,110910785.0,183719389.0,210750078.0
200784517.0,137150065.0,173031041.0,181137469.0
126511024.0,126771379.0,129959931.0,131060308.0
126040522.0,157436552.0,98759486.0,121826133.0
98844815.0,120951694.0,108720116.0,124827022.0
138139182.0,179656136.0,159848988.0,74107483.0
156405392.0,120060690.0,146013007.0,156818541.0
176090377.0,172324030.0,174130766.0,178052483.0
199633664.0,195894241.0,200289247.0,189174949.0
209106655.0,201332334.0,206534753.0,207139388.0
165123300.0,112640754.0,145859294.0,34691817.0
131588551.0,140152261.0,129512461.0,93914176.0
145201440.0,146422714.0,145053999.0,142204240.0
186985803.0,184509347.0,190390672.0,188874241.0
122051487.0,127379086.0,194885816.0,155606942.0
186392494.0,180365348.0,144463810.0,161573660.0
200602199.0,166917341.0,162677519.0,164377387.0
201443245.0,193311876.0,205735223.0,204472670.0
195846620.0,196535540.0,195076448.0,176679094.0
211465490.0,194975101.0,213436562.0,214205426.0
208670213.0,197525770.0,207214996.0,208565998.0
202919714.0,177434505.0,167424910.0,178895622.0
70622863.0,74928848.0,89484706.0,59828971.0
109549289.0,169916764.0,82974465.0,124847703.0
210204459.0,205991534.0,210346373.0,204947153.0
210112070.0,209736149.0,206525989.0,201157779.0
184681498.0,181252722.0,182697493.0,184067037.0
88217964.0,61063187.0,49158722.0,26907115.0
142186831.0,168540718.0,160803079.0,155458606.0
194618095.0,201252505.0,197292431.0,164407006.0
213284250.0,213392996.0,213073046.0,213796354.0
194173093.0,188977857.0,160048619.0,184389481.0
188382137.0,179668545.0,191870620.0,179678275.0
179662085.0,148420364.0,188020801.0,186953445.0
175661463.0,191693077.0,183852538.0,179053210.0
171249748.0,141109450.0,201469608.0,208247155.0
193547619.0,190487926.0,165452512.0,180566657.0
169686976.0,165586253.0,170458031.0,197825921.0
155337952.0,161073966.0,47225507.0,201905007.0
121649010.0,144041829.0,151755764.0,155623650.0
197602779.0,197306482.0,197681602.0,195773201.0
178046208.0,51118377.0,142249499.0,22712967.0
193030889.0,191819376.0,185397712.0,183416768.0
207023692.0,203454723.0,207061761.0,200969772.0
137911804.0,87000059.0,69233764.0,132693358.0
140516681.0,172580116.0,172914445.0,159997114.0
178757711.0,135753853.0,172682235.0,175589381.0
134295854.0,188796496.0,207854361.0,110832386.0
167725087.0,204434077.0,158593937.0,184184598.0
155919735.0,159507386.0,161597062.0,65202387.0
126782233.0,140628105.0,102529845.0,134673642.0
126033179.0,142239440.0,204840861.0,130871680.0
94790430.0,38027783.0,56438637.0,143014281.0
170425391.0,179657889.0,203678687.0,209874137.0
204162673.0,115023038.0,200934008.0,204189526.0
155257737.0,190349193.0,186277600.0,124409511.0
205171673.0,202275055.0,201985524.0,181600784.0
206283062.0,207915909.0,212495720.0,208408197.0
173269836.0,161593696.0,177505280.0,177862032.0
200573000.0,197823468.0,196401017.0,187728482.0
209167013.0,161403995.0,208307559.0,183005415.0
189638320.0,193743796.0,186617095.0,173311119.0
208750281.0,201603670.0,204998793.0,208559848.0
171564213.0,197664413.0,201695704.0,200286188.0
172907083.0,148936852.0,166633255.0,176901673.0
190209524.0,181855008.0,191111991.0,187283852.0
192450309.0,200977517.0,201292885.0,8800965.0
147706592.0,163003871.0,150336320.0,162445974.0
202795846.0,200419981.0,178817459.0,182677906.0
195584827.0,192417340.0,198082688.0,198083829.0
213544305.0,214052596.0,213891940.0,213432927.0
141601756.0,215046347.0,130403769.0,135577648.0
165034445.0,99252240.0,203838132.0,202549388.0
210637835.0,149682245.0,176246598.0,207855993.0
193867468.0,192903101.0,191999223.0,184134369.0
126861698.0,128869353.0,128147645.0,129634889.0
205840642.0,200522119.0,148819735.0,181369376.0
185926733.0,183612626.0,186179438.0,169022054.0
161609182.0,159691814.0,158003134.0,150970089.0
173296823.0,95409378.0,145398028.0,135558317.0
182350584.0,101362063.0,178715564.0,208194173.0
76860994.0,52477116.0,47819465.0,57106956.0
156454953.0,193707347.0,197208497.0,194072731.0
191884199.0,192002827.0,130400653.0,182745277.0
128596543.0,185522767.0,162475076.0,204027174.0
166293940.0,162223598.0,139045303.0,164732342.0
209219349.0,213831411.0,208996616.0,200844973.0
205281973.0,194599145.0,195552750.0,207786886.0
165031882.0,171141862.0,171902910.0,168365928.0
187263517.0,184915140.0,182302729.0,181344768.0
185314986.0,182574018.0,172045712.0,183882329.0
139783820.0,167352047.0,175976659.0,169936173.0
191735818.0,184422495.0,184946845.0,153330986.0
211383279.0,211384080.0,205932702.0,207390330.0
105061049.0,134340968.0,97835055.0,159177735.0
146410789.0,147105959.0,140619494.0,149958762.0
136491077.0,136491084.0,141714363.0,157625313.0
149220196.0,155464145.0,147077962.0,123814700.0
182485446.0,187519505.0,174637133.0,193787859.0
200785116.0,212239483.0,149054242.0,208979760.0
197005945.0,172692143.0,184452374.0,117623032.0
209793522.0,191518159.0,206849527.0,210305810.0
199265911.0,191926026.0,211784071.0,200991902.0
178790218.0,177468148.0,180045790.0,180822788.0
144214214.0,144326269.0,129571199.0,2530955.0
101254913.0,139036439.0,136321782.0,141323853.0
161615891.0,154908928.0,160789287.0,161235396.0
151910104.0,161135717.0,78609802.0,141253775.0
182616606.0,65667916.0,143366947.0,165208696.0
165583838.0,167679807.0,162612343.0,186540588.0
199086177.0,191282068.0,100914506.0,116825701.0
113929585.0,202729627.0,207162326.0,147906842.0
199918798.0,194599970.0,191714777.0,195275408.0
173627288.0,169250068.0,173747996.0,171342274.0
152687645.0,152544869.0,150606633.0,131797749.0
199029085.0,188791749.0,185589491.0,197614238.0
185739712.0,181375504.0,190211148.0,180634846.0
170421751.0,200542708.0,203113018.0,183262867.0
191673907.0,164447605.0,197059264.0,148746983.0
179805523.0,182467422.0,150856934.0,206877683.0
141643876.0,45538426.0,138010269.0,131766008.0
166924253.0,160054427.0,161587475.0,166297885.0
187363946.0,176683193.0,176683203.0,181769697.0
83766694.0,18118620.0,73453211.0,136907726.0
160238806.0,184927095.0,183740963.0,184607875.0
210702980.0,209403690.0,211209451.0,206516909.0
176839526.0,191567089.0,187845719.0,183488980.0
144002811.0,148326476.0,154627676.0,150327974.0
205843305.0,205565696.0,205471139.0,205843200.0
140962882.0,130766061.0,148237118.0,143910688.0
177308163.0,188807437.0,179756351.0,190625817.0
177517244.0,64201644.0,153924860.0,192572583.0
150338460.0,141244289.0,132187309.0,117014067.0
183312976.0,149624572.0,90228730.0,111679835.0
40745998.0,15507079.0,144694808.0,50904492.0
144416848.0,154946107.0,150416309.0,127674730.0
162526525.0,162214666.0,181109353.0,160917430.0
199963633.0,172852783.0,205748662.0,177447567.0
89170870.0,158196407.0,126835576.0,99683203.0
169505956.0,159834167.0,196229074.0,197685770.0
172312918.0,168448079.0,178955714.0,178797318.0
209221199.0,210998154.0,210820993.0,210389907.0
189414227.0,188977857.0,188640065.0,192031844.0
182893674.0,163752120.0,173619738.0,156954883.0
139941662.0,145710900.0,142893240.0,142540023.0
84297205.0,93410652.0,97835055.0,98372902.0
187519395.0,182870301.0,191424422.0,188345115.0
152214332.0,156752604.0,162112551.0,104010471.0
185307509.0,181083165.0,184553434.0,184604073.0
116786050.0,77083483.0,111995976.0,117270141.0
214762190.0,213454710.0,212372575.0,214669215.0
199866802.0,198675623.0,188705902.0,143617682.0
111562716.0,120597173.0,126599725.0,38737634.0
161150418.0,183881889.0,209731946.0,187201275.0
179812878.0,184757386.0,178031661.0,190264915.0
190392567.0,204290874.0,192794445.0,202319448.0
172611741.0,176356598.0,176616903.0,169022056.0
139849563.0,156063795.0,162257562.0,109343654.0
188927188.0,183234018.0,171255216.0,189545328.0
176813894.0,203269897.0,96841312.0,33701616.0
130608303.0,199548884.0,203666934.0,187986083.0
207996092.0,209194668.0,201864496.0,209299589.0
167968090.0,191643089.0,131675590.0,93525732.0
203487671.0,195066145.0,204860054.0,181690825.0
148348136.0,180672441.0,177763708.0,182136569.0
205884540.0,204766842.0,196784269.0,204885453.0
172529413.0,177137214.0,182979384.0,196263646.0
160569899.0,176186404.0,139401555.0,143199864.0
149612999.0,170630899.0,157801831.0,178491562.0
176804306.0,164806207.0,177472999.0,173454274.0
200785116.0,211023042.0,194975194.0,207953944.0
140516035.0,174058346.0,160801171.0,174058558.0
181593910.0,181298080.0,183019846.0,182350416.0
165833121.0,169172781.0,169882656.0,165556226.0
197121377.0,204999470.0,197549649.0,189490898.0
181708589.0,180518546.0,174771594.0,187728482.0
185028461.0,183994399.0,181346507.0,179099888.0
190350994.0,200540659.0,204141285.0,211717347.0
173660886.0,188089939.0,188412245.0,178799834.0
145521963.0,168196219.0,158712975.0,169681635.0
141691575.0,138005226.0,134507859.0,141821132.0
181841364.0,173855620.0,164306062.0,164215248.0
157663185.0,151722587.0,142362347.0,83573700.0
145685962.0,145458507.0,121171960.0,144359460.0
145424831.0,142577509.0,127295689.0,139778330.0
207306450.0,198104204.0,208772809.0,207453382.0
212083717.0,205724512.0,213578021.0,212987018.0
206147879.0,209502828.0,203875029.0,205818868.0
91010793.0,94881996.0,95912682.0,48851416.0
144134130.0,148914364.0,157045789.0,143080624.0
156456505.0,182653339.0,186069050.0,154882544.0
205668721.0,211470188.0,201486448.0,212959812.0
184052485.0,200822644.0,200411873.0,173527124.0
143184441.0,136243487.0,149030944.0,140706309.0
160565705.0,166367125.0,160989133.0,169018083.0
178046130.0,141882523.0,135647557.0,144315564.0
145698834.0,163529823.0,184803370.0,172857011.0
187078160.0,201421622.0,164176010.0,193725173.0
172912813.0,195933627.0,153593661.0,211367729.0
174037201.0,168949577.0,170959530.0,166109184.0
174695906.0,104609315.0,196661074.0,195796964.0
151958406.0,115683391.0,191801910.0,178455380.0
185005214.0,185478477.0,100765006.0,120732439.0
111819300.0,73502502.0,135647932.0,168792229.0
173982627.0,106122658.0,171577387.0,211345410.0
145942258.0,210185108.0,204698864.0,211540630.0
204826293.0,208404906.0,200431305.0,183197394.0
170229127.0,192584864.0,200979806.0,156518603.0
202607050.0,206532131.0,206506603.0,191220712.0
194729724.0,173534153.0,193518007.0,201368641.0
181867078.0,195707083.0,178090256.0,191056559.0
210415545.0,201072024.0,212271740.0,195624030.0
162117270.0,172036930.0,159116329.0,160553297.0
185350801.0,200160525.0,178454906.0,191435078.0
139434746.0,127338264.0,135691246.0,129997291.0
181437723.0,192916043.0,188104363.0,185534410.0
187741342.0,187252814.0,188529951.0,186965778.0
178667115.0,177611696.0,168443250.0,179785562.0
204272002.0,205750903.0,210094527.0,205446573.0
203728370.0,143686961.0,204432666.0,203579877.0
154210574.0,147322894.0,154603644.0,149804304.0
132756450.0,132493380.0,130109538.0,133888726.0
168440776.0,169583865.0,171255055.0,171820176.0
211152763.0,207368256.0,210716648.0,143942936.0
161216561.0,154960861.0,131228319.0,160818800.0
86297901.0,89490324.0,89528280.0,83760975.0
130286902.0,157025522.0,100817232.0,164786784.0
166293940.0,161957411.0,201906710.0,143390882.0
179871422.0,201082280.0,198326246.0,186628233.0
192409874.0,140617774.0,177401899.0,190751641.0
207097462.0,191569845.0,207414983.0,195511864.0
190334495.0,186870336.0,195420423.0,192511758.0
179589022.0,199476812.0,201983704.0,173243224.0
194035769.0,165571177.0,194692510.0,194617937.0
184543124.0,171464252.0,185394981.0,184430629.0
123510583.0,154221915.0,158593077.0,160517179.0
116909193.0,120761372.0,104303814.0,122005537.0
192198471.0,163787819.0,125506240.0,180422203.0
178357420.0,201738872.0,178874896.0,207974074.0
181297592.0,190987599.0,189802327.0,169054111.0
202581073.0,203744338.0,203750353.0,159468422.0
159666622.0,151545806.0,158161234.0,154696784.0
183583442.0,175008318.0,154642749.0,205303476.0
196970676.0,192304171.0,88864266.0,166944683.0
135571675.0,131621534.0,132966530.0,134566843.0
192534353.0,190308595.0,194672587.0,167789612.0
208274231.0,212761895.0,209759905.0,208288688.0
182638836.0,170618257.0,140754889.0,155166704.0
213281716.0,213944881.0,211311938.0,213362721.0
213379047.0,197430302.0,215060960.0,195268476.0
209947559.0,188607234.0,207653794.0,210300285.0
183007540.0,180488878.0,192405124.0,176103632.0
44696566.0,103478933.0,71612424.0,68492941.0
157942374.0,162887703.0,159590037.0,126576702.0
143075511.0,122397715.0,146391748.0,149094148.0
167639123.0,160973871.0,166055143.0,165878864.0
156459354.0,157363192.0,153667436.0,158796628.0
185958559.0,169638196.0,183532821.0,14666887.0
209886673.0,210031693.0,213027425.0,194051447.0
177730490.0,196660196.0,194538046.0,195201394.0
152894398.0,149803267.0,151371922.0,102163163.0
148442744.0,147965344.0,148008889.0,145769131.0
131472042.0,102528890.0,56030079.0,120241878.0
165781448.0,165051346.0,189885685.0,187166341.0
164454370.0,163640326.0,177507341.0,160917430.0
146330930.0,127379086.0,148041271.0,136926551.0
208010864.0,204766842.0,205798858.0,177533934.0
180249702.0,182944684.0,182946522.0,180684879.0
189295800.0,191552744.0,157459355.0,184401363.0
66037109.0,61811575.0,65908618.0,68290111.0
148458726.0,147900594.0,142274928.0,184456495.0
141772414.0,180310161.0,213951812.0,145675453.0
214236348.0,214236342.0,211016952.0,177027065.0
99473505.0,129515977.0,132441658.0,126768166.0
156865303.0,193408642.0,77151671.0,3918362.0
114213022.0,166025161.0,197292431.0,215210320.0
180942890.0,206294739.0,198769597.0,205523741.0
144498569.0,131736162.0,146459913.0,142499369.0
132557407.0,122692719.0,121585033.0,113688515.0
168776006.0,119445642.0,172215964.0,172419429.0
174878410.0,185402068.0,174862556.0,161005912.0
78886099.0,47884349.0,75601074.0,45357872.0
102089558.0,170987568.0,194383709.0,192390176.0
185082742.0,187599210.0,177031501.0,206531114.0
154043811.0,7341308.0,143441666.0,151368183.0
152604096.0,192401744.0,173810098.0,164709941.0
165911500.0,167702016.0,193046373.0,157500641.0
170430275.0,190080436.0,178271616.0,177759403.0
20049789.0,149624572.0,124506246.0,111679835.0
133167541.0,131423842.0,132662486.0,132765672.0
174780924.0,181298080.0,169153481.0,184887378.0
180565531.0,187483323.0,172194727.0,188114340.0
197167184.0,199459283.0,198341301.0,195701532.0
138272857.0,122093301.0,129752975.0,133213594.0
211238730.0,196353166.0,210531128.0,207963842.0
178743900.0,188811712.0,189500228.0,178980948.0
213333022.0,213741568.0,183728621.0,211393121.0
134074080.0,135671265.0,134386259.0,139424907.0
202225350.0,196969203.0,195730131.0,172505595.0
156217469.0,163740683.0,154296965.0,154914493.0
214523018.0,211542202.0,211286385.0,201065004.0
191801125.0,192748207.0,158821132.0,192481290.0
208987669.0,196353166.0,198463080.0,209070427.0
144974707.0,170944443.0,169380793.0,170652285.0
201987508.0,197306482.0,177472728.0,201273979.0
171796186.0,166516382.0,158712975.0,172403690.0
201215536.0,201705843.0,200323702.0,191937570.0
160051121.0,149528509.0,160469769.0,43216736.0
157550980.0,150919755.0,134332864.0,140134681.0
140958944.0,31212487.0,179036167.0,173462215.0
208784763.0,167856312.0,205922174.0,212424278.0
208503129.0,209175133.0,207721439.0,203843701.0
202060799.0,210213312.0,213578021.0,210432950.0
189011012.0,185422056.0,165948338.0,189004775.0
192847180.0,147406763.0,194215768.0,184479585.0
172537127.0,173641536.0,178960904.0,191683321.0
202647852.0,188013582.0,208101704.0,201932265.0
172318461.0,171800867.0,199973560.0,192299578.0
179993900.0,194794052.0,191642027.0,190527865.0
42743976.0,60424047.0,64599891.0,51616718.0
195696207.0,189955270.0,204077093.0,156365184.0
184749512.0,121759438.0,187341186.0,96192124.0
202657084.0,129096070.0,168365296.0,199582311.0
150465764.0,146006510.0,144583116.0,149804304.0
105559898.0,208603806.0,207426843.0,173787835.0
209045417.0,209042324.0,207380100.0,208876874.0
201539463.0,177638098.0,212495720.0,212261839.0
39345478.0,158575212.0,159501449.0,170842851.0
57130353.0,103611599.0,132179432.0,159998993.0
96061537.0,96897153.0,91766900.0,95065470.0
127473922.0,134005628.0,128962433.0,26907115.0
172244233.0,176110934.0,174074948.0,167066414.0
176513039.0,177444402.0,171948509.0,176694560.0
145927996.0,144719506.0,120808789.0,168825845.0
152973535.0,152590722.0,151680026.0,141329554.0
214628428.0,192418275.0,215643414.0,214112800.0
180885161.0,178294874.0,178520126.0,180543581.0
194541665.0,197928074.0,196747121.0,186799947.0
184051379.0,170432189.0,190390609.0,193226617.0
151087741.0,117466081.0,127389559.0,150270594.0
127571357.0,139650984.0,137681189.0,139258135.0
175383613.0,175307740.0,174899956.0,172836054.0
181196098.0,143406902.0,167806951.0,178814342.0
183376442.0,184261330.0,182583480.0,147465658.0
167454699.0,210616867.0,203484400.0,210524000.0
207009029.0,206680090.0,198326246.0,186628610.0
172480360.0,171607508.0,164530994.0,170445062.0
195490905.0,191468511.0,191406631.0,190551999.0
178134583.0,175457287.0,188875808.0,172105176.0
204340499.0,204544572.0,147589262.0,182263812.0
184811099.0,182683504.0,187346002.0,187207996.0
183003763.0,182327689.0,179680842.0,184389481.0
207236804.0,195705777.0,207178982.0,207338893.0
184357689.0,182889854.0,184275080.0,184022039.0
196993375.0,200565310.0,185543880.0,177314118.0
173214328.0,164481229.0,167125196.0,169259112.0
213611995.0,212449568.0,213897645.0,210854092.0
195890992.0,166636516.0,47486666.0,199881256.0
85952829.0,74559635.0,79506086.0,84181754.0
176856162.0,179318349.0,177402437.0,181819618.0
213455368.0,211654437.0,208310176.0,212890833.0
205466632.0,210266695.0,207928667.0,210381860.0
135183499.0,136849609.0,132417750.0,127159868.0
47035237.0,54802666.0,64530573.0,111403255.0
118692033.0,27521006.0,97650326.0,118496155.0
181892408.0,182569167.0,162937312.0,176292391.0
113103132.0,153807671.0,90413604.0,149094148.0
183190490.0,127325837.0,187006554.0,140502585.0
188244939.0,211288302.0,199589936.0,209203966.0
90088538.0,77103854.0,106428137.0,87923830.0
204100552.0,196557617.0,187208329.0,203634109.0
170425391.0,208162118.0,214662038.0,144134962.0
180756718.0,124140675.0,162284763.0,172191205.0
141825754.0,139890168.0,141907222.0,139848504.0
170486660.0,176960448.0,114078951.0,179238190.0
173711832.0,173492779.0,175184420.0,163351266.0
139036844.0,140595774.0,141801319.0,141802505.0
129481871.0,134411719.0,135621331.0,82263616.0
173000890.0,160591272.0,160093286.0,175329406.0
94515444.0,152228484.0,191896811.0,150551691.0
183336375.0,201293415.0,160541904.0,176718667.0
155429057.0,162406303.0,154200206.0,161617526.0
173584990.0,201909778.0,201908806.0,138019520.0
194729724.0,204121393.0,197629704.0,196431404.0
193464308.0,156942050.0,137868177.0,146456230.0
190618087.0,141126139.0,188020801.0,190614900.0
165224311.0,174795961.0,191900928.0,183320755.0
210839562.0,210973681.0,203034855.0,210012079.0
214019814.0,214020027.0,213578021.0,197761841.0
160059467.0,117928951.0,161248357.0,140392420.0
183039087.0,183037411.0,140977659.0,192991557.0
184508448.0,187770190.0,180484216.0,191147500.0
171796756.0,169841206.0,140706300.0,171910603.0
184899870.0,166367125.0,185779745.0,187130796.0
17135308.0,107519552.0,97985688.0,117618687.0
65078691.0,108390089.0,186075232.0,184382356.0
206062895.0,201525759.0,203319873.0,194561426.0
156428367.0,92926744.0,192917062.0,193595827.0
147324296.0,94411447.0,152725838.0,169697875.0
181146835.0,203608857.0,178721196.0,201548760.0
126623518.0,127379098.0,99624238.0,116671007.0
166440944.0,166440952.0,155691270.0,149617124.0
167587292.0,134951091.0,170411245.0,163636161.0
167703291.0,204071958.0,131981194.0,197553162.0
182451552.0,172327614.0,180641713.0,165765175.0
149607771.0,159355155.0,159067314.0,159093962.0
204036611.0,178224557.0,212351987.0,212987018.0
169596185.0,190829535.0,186121747.0,186084344.0
200033631.0,202014083.0,162447240.0,189243341.0
179613150.0,185171930.0,179444177.0,165614655.0
123913694.0,205076866.0,20380883.0,89432048.0
211429075.0,203393926.0,208172566.0,211159866.0
203867080.0,198506834.0,204845369.0,204892000.0
204169553.0,181554760.0,163180408.0,200369492.0
151493946.0,67232327.0,150561607.0,152226977.0
174200744.0,205752177.0,209700908.0,63917800.0
190951164.0,185832843.0,188221482.0,193091139.0
128222465.0,128222494.0,121585033.0,126768166.0
208265227.0,176847776.0,204056630.0,149109956.0
61795740.0,113597553.0,129991638.0,118183604.0
207204935.0,66298607.0,120974494.0,146606431.0
191801125.0,177509842.0,189421053.0,180507046.0
132665905.0,134547678.0,88280794.0,126487667.0
114941518.0,81054197.0,77968374.0,118157490.0
169258917.0,164451285.0,170076551.0,162165729.0
161507513.0,157518268.0,162942870.0,207026617.0
165031882.0,167199843.0,162439640.0,167514398.0
206386845.0,209475132.0,194059150.0,210042935.0
134312378.0,143406902.0,137254675.0,132793005.0
178817772.0,203523470.0,159154067.0,200326572.0
147659845.0,162542703.0,109759748.0,170994438.0
125521164.0,170219608.0,173780680.0,172691812.0
212239559.0,135069280.0,210648100.0,89114037.0
118014522.0,167065041.0,150121329.0,120542887.0
207098268.0,200034069.0,206939431.0,206229893.0
144659428.0,149311724.0,157735292.0,150496680.0
211572994.0,166184713.0,204893077.0,209697377.0
205281973.0,213720528.0,212434023.0,178547630.0
163780817.0,156129703.0,56104710.0,184986634.0
188804325.0,160768960.0,194016412.0,194193143.0
212414718.0,207087427.0,192537325.0,211389933.0
188884188.0,187398414.0,181636487.0,188694067.0
209665536.0,167585465.0,143385637.0,176563368.0
187597855.0,174115950.0,162204782.0,167657408.0
146380467.0,129525951.0,144926727.0,146705807.0
139335227.0,102203301.0,133889591.0,166084036.0
60528411.0,65620553.0,62864172.0,61289993.0
205356581.0,205724512.0,207868738.0,180306794.0
209315501.0,208570322.0,168376399.0,214657598.0
167587292.0,161520890.0,168829056.0,169604196.0
208774695.0,194344650.0,183875097.0,184017818.0
82540251.0,82540268.0,75630405.0,66465414.0
174074207.0,173577307.0,132321108.0,151656267.0
147782498.0,173520615.0,171372024.0,169981139.0
203420794.0,204182121.0,201382507.0,204766616.0
195973379.0,116484761.0,207020701.0,193833156.0
148173006.0,149856502.0,141950878.0,143929767.0
207090402.0,211974006.0,211739514.0,212877560.0
132681248.0,29907100.0,128217479.0,133920838.0
200916581.0,149962094.0,110778859.0,196569096.0
156253976.0,157960029.0,123813431.0,141163068.0
182576280.0,184107701.0,179291855.0,181365230.0
213562479.0,192660219.0,209981769.0,214727603.0
192709923.0,142423304.0,183858947.0,129375276.0
205083010.0,208600575.0,210124384.0,193457188.0
154816908.0,159277205.0,159310718.0,159278641.0
115254294.0,129092377.0,146530947.0,88615747.0
207520684.0,205509513.0,196657835.0,202267896.0
156284051.0,156303189.0,151548253.0,152142082.0
209897817.0,210530650.0,210041276.0,209262034.0
106161143.0,154165901.0,158022491.0,134010972.0
208951902.0,206003200.0,205571579.0,206326661.0
198169120.0,193474643.0,198998025.0,184074427.0
186499634.0,114088611.0,185196782.0,184409829.0
163077605.0,165422242.0,174817273.0,168308850.0
175890001.0,163947262.0,175433871.0,175738071.0
204646123.0,193092733.0,195362237.0,204980846.0
159836199.0,157021907.0,182276152.0,68118022.0
211853526.0,210923709.0,207469777.0,203598281.0
131352642.0,94642533.0,109811257.0,135519243.0
163717220.0,162785180.0,156423963.0,108732141.0
204484745.0,208768206.0,209797835.0,208408197.0
186210353.0,141640594.0,199798211.0,201666654.0
166969170.0,141232644.0,160969480.0,167443542.0
188613837.0,190123472.0,188624490.0,163618160.0
163240294.0,172047598.0,191489326.0,141925297.0
118578172.0,147532876.0,148819735.0,149721446.0
135793836.0,199178934.0,209596864.0,195545770.0
202363428.0,145283060.0,205816570.0,193454669.0
200796037.0,190878574.0,200966995.0,198417777.0
204830293.0,213423927.0,214940873.0,192567569.0
155302073.0,151837158.0,138435625.0,159239356.0
190493844.0,195731618.0,176736596.0,162035382.0
210442796.0,158761004.0,210346373.0,209800106.0
184426158.0,184426545.0,178284709.0,160237205.0
181277061.0,187961596.0,194800008.0,187986835.0
197589047.0,204951128.0,203839659.0,200681132.0
59132549.0,141261213.0,209274513.0,86936409.0
167678592.0,202422610.0,183509964.0,150969624.0
26380537.0,95728821.0,95731350.0,66734054.0
200686634.0,174687290.0,177713992.0,173692585.0
167649045.0,173439126.0,203742928.0,202267896.0
153402376.0,151263056.0,131165435.0,58534780.0
158778947.0,204550844.0,203763772.0,42934493.0
99672620.0,101275734.0,102910423.0,99924764.0
213910842.0,204675663.0,214062156.0,214062292.0
168489710.0,202157748.0,164301964.0,206229893.0
101119106.0,111093812.0,109584165.0,111887669.0
97680067.0,143295191.0,145002196.0,119138762.0
212787829.0,212846398.0,203208961.0,211242608.0
176180702.0,163012364.0,157240824.0,187753234.0
189401796.0,181298080.0,170031130.0,185574159.0
179731027.0,168543345.0,184038941.0,120824088.0
57291047.0,195004113.0,179286124.0,193460331.0
161612428.0,171141862.0,170489491.0,173670073.0
174835338.0,188381956.0,191129754.0,191855382.0
134005430.0,133173368.0,138806786.0,136903313.0
201567173.0,155432443.0,166966954.0,95559275.0
144898923.0,173409141.0,149266383.0,129823056.0
212415921.0,213944881.0,205770109.0,207719725.0
113425823.0,156042439.0,184605523.0,180661999.0
213135329.0,213708449.0,212917602.0,213432927.0
204997024.0,207252172.0,205098500.0,204379273.0
197434618.0,209268079.0,194963929.0,200111387.0
204272002.0,190875340.0,193372489.0,194617937.0
205362046.0,179209463.0,206067132.0,129376230.0
154973925.0,152559048.0,145712298.0,149451196.0
213717504.0,1191051.0,190628587.0,198514366.0
