ID,Semantic Category
155577818,shoes
193661423,tops
66854916,jewellery
204154025,bottoms
137560784,shoes
201092849,shoes
177357188,jewellery
44377062,bottoms
173720191,tops
214322841,tops
154821933,bottoms
152702219,jewellery
167984574,shoes
213520276,shoes
78002943,tops
206358218,shoes
213941546,tops
85055197,tops
205442307,shoes
60048301,shoes
202996791,shoes
205391021,shoes
186127413,tops
135183080,bottoms
109706028,shoes
171309147,shoes
199399788,shoes
133384264,bottoms
107156272,bottoms
158333640,shoes
161711386,bottoms
186917941,jewellery
213660285,bottoms
89835919,shoes
156748211,shoes
146325323,jewellery
204909065,tops
81666619,tops
126938091,tops
135841939,tops
79111333,shoes
191365536,shoes
158565781,tops
200804637,jewellery
191623905,shoes
208652342,shoes
81725357,shoes
101230605,tops
112146721,bottoms
207795170,tops
201720550,shoes
189953725,jewellery
126896954,accessories
182263198,shoes
138030674,jewellery
192886993,tops
95930859,bottoms
163326631,tops
151316526,tops
152993861,tops
203047893,tops
196428847,jewellery
201660978,shoes
183719123,shoes
187521670,tops
148385447,jewellery
190685080,tops
114105119,tops
206933480,shoes
205010969,tops
141080496,jewellery
147969617,jewellery
210417568,shoes
163712975,shoes
205227178,bottoms
118156059,shoes
183532666,shoes
113132930,bottoms
89221384,jewellery
176889029,bottoms
87236720,tops
168027657,shoes
192565540,tops
181219474,shoes
213367105,tops
150258570,shoes
34274313,tops
165756392,tops
112580300,jewellery
124814767,jewellery
159640630,tops
213933283,bottoms
173700500,bottoms
210275902,jewellery
151165872,jewellery
146616487,tops
204627117,shoes
142845377,accessories
211145144,bottoms
156940170,bottoms
47799538,shoes
185934695,jewellery
185803459,shoes
190166016,jewellery
119559403,shoes
182879018,jewellery
139084917,bottoms
144265011,tops
97245087,tops
210977041,bottoms
186876614,jewellery
204426153,bottoms
173269416,jewellery
188958974,accessories
48792370,shoes
136100046,bottoms
176834459,shoes
104496801,tops
149374538,shoes
204707753,shoes
192460032,shoes
204482937,shoes
177591787,shoes
199957384,tops
135852709,jewellery
165232934,shoes
156087365,tops
187339085,tops
148197190,bottoms
169263758,tops
171492637,jewellery
167705882,shoes
208988201,tops
204438545,bottoms
198812571,shoes
177429168,shoes
195903811,tops
191801125,tops
84336981,jewellery
140054521,shoes
203443618,jewellery
194911097,tops
115292336,bottoms
203820560,shoes
201580394,jewellery
200619698,bottoms
213243743,bottoms
208967401,shoes
193182630,shoes
85517922,bottoms
71509507,jewellery
201488308,bottoms
194862906,bottoms
179302285,bottoms
173605646,jewellery
133522020,tops
145294843,tops
122693039,bottoms
172821403,shoes
93313250,bottoms
185802326,tops
182663222,accessories
213735204,tops
171803711,shoes
119868646,tops
192252610,tops
147896745,bottoms
114083893,jewellery
210009506,tops
63004313,tops
144501764,jewellery
213237056,shoes
171985017,tops
147281719,bottoms
113869306,shoes
111949710,bottoms
166623179,jewellery
157800940,accessories
128097919,bottoms
214150612,shoes
110163562,shoes
17640665,accessories
174016389,jewellery
212526283,jewellery
203446983,bottoms
165659609,jewellery
196324694,shoes
115645977,shoes
188229558,bottoms
90641706,shoes
185077281,tops
199609590,accessories
214809302,shoes
132194059,shoes
139592866,shoes
193304982,shoes
204904591,shoes
120019767,tops
125744732,tops
194577968,tops
187978508,jewellery
200938151,bottoms
188679243,jewellery
36621284,tops
106282085,bottoms
187978506,jewellery
187978507,jewellery
146173441,accessories
194210171,jewellery
39652554,tops
194210177,jewellery
209447681,shoes
212016050,shoes
212062254,jewellery
195829200,shoes
195564011,shoes
189536855,tops
121652817,bottoms
138827525,jewellery
25672322,shoes
208292909,jewellery
141937211,shoes
201814626,tops
190174885,shoes
119415281,bottoms
107394500,tops
202250324,shoes
179828969,bottoms
181337947,jewellery
191896811,shoes
126689407,jewellery
159656159,jewellery
194275301,bottoms
148420281,bottoms
167065153,jewellery
201053014,tops
126689400,jewellery
150361414,jewellery
205281534,tops
139805607,jewellery
188889369,shoes
210317007,tops
94347999,tops
171791264,bottoms
209268138,jewellery
129427671,shoes
167215613,shoes
75775580,shoes
204114231,tops
168864677,shoes
133170342,accessories
204955322,bottoms
51522151,jewellery
185377841,tops
163591827,bottoms
184397554,jewellery
203339241,shoes
197534539,jewellery
149701976,tops
178842110,jewellery
167337155,shoes
202648577,shoes
75384771,tops
180016470,jewellery
177661724,bottoms
162471749,jewellery
202919503,accessories
153573132,shoes
187833512,jewellery
101559619,shoes
188236265,shoes
183065739,shoes
210042847,jewellery
191309445,jewellery
98126237,shoes
145740369,shoes
176653428,shoes
106626275,bottoms
187985760,jewellery
214342795,bottoms
110514769,shoes
144423342,tops
117053366,bottoms
140905375,jewellery
79227816,jewellery
131567645,jewellery
128327393,shoes
166966263,shoes
132665452,tops
131856104,jewellery
141320033,jewellery
127837218,shoes
179387038,jewellery
179138071,shoes
52929766,jewellery
136802857,tops
185423904,bottoms
118914258,shoes
66046767,jewellery
124739459,bottoms
118633443,jewellery
144479016,shoes
75796295,jewellery
97259925,shoes
205917744,jewellery
158878207,jewellery
164296058,jewellery
140994887,accessories
184600804,jewellery
131592812,tops
200956982,jewellery
211179184,jewellery
204165979,tops
74498525,shoes
161297971,bottoms
212015776,tops
203893083,jewellery
197962492,bottoms
191213417,bottoms
164720541,jewellery
207512162,bottoms
112431162,shoes
119647873,jewellery
70588299,tops
102934247,shoes
183909371,shoes
70588291,tops
208076364,bottoms
194656597,shoes
209220253,shoes
201629456,shoes
115290873,shoes
149733973,shoes
64768868,shoes
215519424,shoes
174961494,accessories
203437313,jewellery
209204135,jewellery
152600948,shoes
141799630,bottoms
195371685,accessories
201442834,jewellery
179897427,shoes
171811696,bottoms
159394360,shoes
132682779,bottoms
91904500,bottoms
200158431,shoes
120655918,bottoms
22167257,jewellery
211803874,jewellery
142659992,jewellery
102458661,shoes
162887253,tops
210293014,jewellery
19405115,jewellery
181060733,jewellery
203847053,tops
177364408,shoes
193941432,bottoms
192784057,tops
187549913,bottoms
123089665,shoes
153281784,jewellery
213985630,shoes
173541937,shoes
173708413,shoes
212669533,shoes
130091272,jewellery
200787550,tops
189772340,bottoms
171426728,jewellery
131546657,jewellery
180653376,bottoms
209855151,shoes
163555991,jewellery
148307113,shoes
185919050,shoes
213483172,bottoms
173814948,tops
164822023,bottoms
153474033,bottoms
96565840,bottoms
182336420,shoes
126247730,shoes
199937194,jewellery
199369129,tops
102625185,jewellery
48671590,bottoms
113249980,shoes
70548163,shoes
195701394,jewellery
206686068,jewellery
150960228,tops
188111520,accessories
188773937,bottoms
183750154,jewellery
157436865,bottoms
177317800,jewellery
144553945,jewellery
204390727,shoes
214217007,bottoms
161134704,tops
143138157,jewellery
201402271,jewellery
190010060,tops
181277556,shoes
201484372,shoes
55937134,accessories
157349851,bottoms
205608634,jewellery
212488906,jewellery
201985524,shoes
198692679,tops
192800636,tops
138140254,accessories
169229877,shoes
210419254,bottoms
210111438,shoes
141247036,shoes
153873960,shoes
196461073,shoes
203213108,bottoms
142272620,shoes
138292151,shoes
133644235,shoes
177861601,jewellery
197320636,jewellery
182747430,shoes
162274065,jewellery
126205546,jewellery
180289220,shoes
198315507,jewellery
203696750,jewellery
194230462,jewellery
163201766,jewellery
185545551,accessories
113897945,bottoms
204623871,jewellery
211452103,bottoms
150116905,shoes
204544572,bottoms
212899903,bottoms
84173401,accessories
211289992,jewellery
121153598,shoes
189314249,shoes
213633043,shoes
210219849,jewellery
132807554,tops
211965508,shoes
154410151,jewellery
76188440,jewellery
134760696,bottoms
209989178,tops
78004872,shoes
182615406,tops
207010006,shoes
203774707,shoes
120090391,jewellery
195422720,shoes
178271380,shoes
179364109,tops
77401888,bottoms
203743622,jewellery
166732573,jewellery
186891336,bottoms
139747313,jewellery
193936522,shoes
186814527,shoes
137517301,shoes
141871311,shoes
172273094,bottoms
181877544,jewellery
213401003,shoes
202544050,jewellery
162500112,tops
190147466,shoes
178590144,jewellery
193196454,shoes
176675218,jewellery
128601056,shoes
109622560,shoes
209780005,jewellery
208812385,bottoms
190713650,shoes
53252917,bottoms
140498173,shoes
141236525,jewellery
203781629,tops
144226970,bottoms
135052238,tops
119871765,jewellery
188281877,tops
141146801,jewellery
92064259,bottoms
132557407,tops
157503385,shoes
210204226,shoes
194437126,shoes
186497629,jewellery
177860149,jewellery
144477601,shoes
210371960,tops
207388477,jewellery
121329528,jewellery
211063844,shoes
201902987,tops
212021633,jewellery
153147068,jewellery
139317855,shoes
166320844,tops
197282253,shoes
118339602,accessories
152544869,bottoms
149652718,shoes
170213262,bottoms
24125032,bottoms
127458310,shoes
130159377,jewellery
206303258,jewellery
139922405,tops
144431755,bottoms
135157671,jewellery
156884338,tops
212325495,tops
191614454,tops
139112155,jewellery
211638809,jewellery
191614451,jewellery
206762385,jewellery
182980048,jewellery
157692562,accessories
165890888,shoes
195527838,jewellery
189712855,jewellery
192646969,tops
170345963,accessories
140075591,shoes
212741286,bottoms
122714725,shoes
194048824,bottoms
147988147,tops
171922315,shoes
168226384,accessories
178123996,shoes
143704376,jewellery
130510963,jewellery
196300750,tops
197316325,tops
162223096,jewellery
80434188,jewellery
205982132,shoes
202089462,shoes
157154399,shoes
119760694,jewellery
194082105,jewellery
207609626,jewellery
189960870,tops
212235606,accessories
211684317,shoes
155998427,shoes
199601618,shoes
197591216,shoes
88788232,tops
166919160,jewellery
76584575,bottoms
136124707,tops
154185191,accessories
159801844,jewellery
152219195,bottoms
149542991,bottoms
192341452,bottoms
139250595,jewellery
172234654,bottoms
212082772,bottoms
152924328,shoes
129479206,jewellery
203250319,shoes
131759248,jewellery
61280571,bottoms
103448971,accessories
166180299,jewellery
197558975,shoes
169001871,tops
161713954,tops
165215211,tops
214616547,tops
100511605,shoes
130229619,shoes
194727785,shoes
158345728,tops
204271805,tops
114058418,tops
94001081,jewellery
210770429,jewellery
175184695,tops
196492222,shoes
126761994,jewellery
171285630,jewellery
152771618,jewellery
191858741,shoes
112758991,jewellery
198426867,tops
203910490,bottoms
148595494,jewellery
194871472,bottoms
52952470,accessories
207292720,jewellery
192852319,jewellery
143402157,tops
187988319,jewellery
186534624,tops
124393798,jewellery
106412706,tops
136051002,bottoms
214759485,bottoms
200939062,tops
129922199,tops
171188625,bottoms
77257636,shoes
192077658,shoes
106163232,shoes
164953875,tops
108387685,tops
209060118,shoes
205475146,shoes
188438892,accessories
67999092,shoes
125754541,jewellery
191915445,shoes
150243997,jewellery
206930453,shoes
145672732,jewellery
96841282,shoes
185049268,shoes
212303922,tops
153253658,jewellery
149367925,accessories
201893923,tops
83464335,shoes
95743320,tops
205923806,jewellery
51956288,jewellery
108878194,shoes
130133507,tops
166294423,jewellery
148980929,shoes
192793298,jewellery
159345344,jewellery
72266723,shoes
130301029,tops
179260049,shoes
210647112,tops
115416962,bottoms
129066022,bottoms
166292657,tops
64948515,tops
12053541,jewellery
177591427,jewellery
174485184,tops
152634417,bottoms
126030608,shoes
160914511,bottoms
108798919,bottoms
190751400,shoes
185960473,jewellery
34370287,tops
120420010,bottoms
190751409,shoes
169654939,shoes
85521265,bottoms
127755874,bottoms
203348085,bottoms
154510557,jewellery
200793052,bottoms
106204398,jewellery
118758503,shoes
183765224,shoes
148402263,shoes
20380981,accessories
211818290,bottoms
147248616,shoes
43967461,jewellery
133538003,shoes
205594836,shoes
199449768,tops
205356859,shoes
149700366,jewellery
109627270,bottoms
169357024,jewellery
213906582,shoes
151475614,jewellery
188930866,jewellery
208678264,jewellery
208683134,bottoms
185085139,bottoms
188919018,shoes
131314730,bottoms
202393818,bottoms
172152025,jewellery
214985293,jewellery
157938368,tops
141332524,tops
133441008,bottoms
191404449,tops
195754014,jewellery
156533531,shoes
122678159,bottoms
145510439,shoes
206408254,shoes
110846341,tops
104173171,bottoms
184920627,tops
115936986,accessories
149067819,tops
154489323,jewellery
142593156,shoes
167252969,accessories
205171673,tops
146656342,shoes
157650053,jewellery
65078691,tops
123148025,tops
209274479,shoes
209731024,shoes
115195748,shoes
159051658,shoes
165903562,shoes
140522994,shoes
200172899,jewellery
207295991,tops
201497558,tops
132195209,shoes
201914928,bottoms
191090115,shoes
206412711,shoes
179283917,jewellery
212208641,shoes
210371502,jewellery
143663258,jewellery
131685656,shoes
187280927,tops
53393538,jewellery
125873817,tops
106077948,shoes
99779104,tops
48906007,jewellery
138716989,bottoms
137773081,bottoms
209779561,jewellery
149354901,jewellery
77990332,jewellery
152778651,shoes
129917360,shoes
159798131,shoes
117907796,tops
213207006,tops
158921499,bottoms
153817269,jewellery
207479406,bottoms
186538293,bottoms
159049004,shoes
186538299,bottoms
172574865,shoes
163639302,jewellery
125464963,shoes
192976286,jewellery
178817459,shoes
67255341,tops
195530389,bottoms
134337675,jewellery
173058447,shoes
120966589,jewellery
155935076,tops
125158087,bottoms
188416985,tops
202067101,jewellery
200291952,bottoms
123318843,tops
29332500,shoes
207135141,tops
176851985,accessories
159548016,jewellery
140707032,accessories
156594032,shoes
206397572,jewellery
199398588,shoes
163107732,bottoms
136970579,jewellery
150507132,tops
204245679,shoes
145605948,shoes
104415806,jewellery
179105013,tops
157514400,accessories
196299805,accessories
156486761,jewellery
108707342,jewellery
140455574,bottoms
143541740,shoes
177039387,tops
173214285,tops
191111617,shoes
160538797,shoes
154189758,jewellery
189901749,jewellery
156365583,bottoms
209946730,shoes
206723264,jewellery
107419050,tops
191312677,tops
184100651,shoes
204108575,jewellery
191896888,shoes
209033895,bottoms
69955803,bottoms
188230339,shoes
186168969,tops
39910987,jewellery
134052696,tops
177406165,shoes
170560461,shoes
168154026,shoes
62629925,shoes
75498569,accessories
207168133,bottoms
148186051,bottoms
174393588,shoes
170216231,bottoms
32920506,bottoms
193623519,jewellery
55005589,tops
10035697,shoes
202626773,tops
110825343,shoes
163514343,bottoms
102343458,jewellery
192815188,shoes
145444051,bottoms
134055319,shoes
200715556,accessories
125497048,shoes
82146772,jewellery
204302710,tops
185256499,bottoms
210372141,tops
61347987,tops
171447670,tops
99565563,shoes
187863224,tops
213674023,jewellery
98658719,shoes
24360786,jewellery
123503791,jewellery
157531812,tops
126785773,jewellery
115902849,tops
198094203,shoes
50295467,jewellery
128602210,shoes
180085198,shoes
116280459,shoes
206913145,shoes
81937842,shoes
184899870,tops
170393596,jewellery
211013205,bottoms
56362157,shoes
176612803,jewellery
140484257,shoes
131991037,tops
209147376,shoes
184688775,bottoms
174364402,shoes
109352512,tops
214631122,tops
145646213,tops
192579150,jewellery
194315714,jewellery
160232614,shoes
206526685,tops
207668984,jewellery
174987627,jewellery
137677160,jewellery
159576894,tops
157101353,tops
40054904,tops
174631796,shoes
179197772,tops
212909834,bottoms
134929563,bottoms
189559800,shoes
204766616,jewellery
187130167,shoes
124285281,accessories
211222031,bottoms
206990728,shoes
160999219,bottoms
180576466,shoes
173556962,jewellery
75526529,tops
148971493,jewellery
140256127,jewellery
71190080,jewellery
159848649,shoes
211735316,shoes
191175133,shoes
173979191,jewellery
189777782,shoes
50482214,tops
212267410,jewellery
181795138,accessories
126865253,tops
182573835,tops
202844238,jewellery
205751825,jewellery
195680436,jewellery
153498575,tops
158664179,bottoms
80812560,jewellery
48306913,shoes
20005981,tops
156765615,tops
64875454,shoes
140437615,shoes
144807052,jewellery
206283199,tops
142025664,shoes
130384592,tops
156428367,tops
139492312,jewellery
96824224,jewellery
101872863,tops
193336702,tops
209761453,bottoms
200290490,tops
166809370,jewellery
212120733,shoes
167543417,shoes
207477607,jewellery
101874082,tops
163435687,accessories
144230058,shoes
172989891,shoes
202528987,jewellery
210547878,tops
34509819,bottoms
203728304,bottoms
193795230,bottoms
195267453,jewellery
149969653,shoes
134427665,bottoms
106613941,bottoms
171921315,jewellery
112033323,bottoms
174755479,shoes
189016141,shoes
200449093,jewellery
74279773,jewellery
209581684,shoes
91322244,bottoms
111776619,shoes
213292905,shoes
185157026,accessories
208648557,jewellery
42891781,jewellery
119034228,tops
209717632,jewellery
105148782,shoes
122511013,bottoms
159079542,shoes
166650212,jewellery
134418544,jewellery
120184076,bottoms
57399149,shoes
186060768,shoes
172897818,shoes
146605016,bottoms
214251937,shoes
30859456,accessories
196005679,shoes
142918573,shoes
66134123,tops
206082811,bottoms
121735875,accessories
211363625,bottoms
192332825,shoes
132735657,shoes
191644149,shoes
173885386,jewellery
127670095,shoes
204169032,bottoms
173794638,bottoms
149545350,bottoms
146661198,jewellery
189805706,tops
147283838,shoes
186679513,tops
203844287,jewellery
113114904,tops
80603783,tops
32091267,jewellery
101842282,shoes
170220157,tops
183793804,shoes
210637923,tops
163233534,shoes
199906596,bottoms
143253877,bottoms
177070347,shoes
52461210,bottoms
165329908,jewellery
182573206,tops
160050115,accessories
122533564,bottoms
200946634,tops
134991091,bottoms
200207133,shoes
204788520,tops
187248726,jewellery
183571794,bottoms
140153701,shoes
127717072,jewellery
197589047,tops
208021316,shoes
78474106,jewellery
190193024,shoes
143860042,shoes
61367009,bottoms
37344001,shoes
179745148,tops
116838538,shoes
112545149,bottoms
204627526,shoes
114455452,bottoms
13244725,tops
167074852,tops
213004520,shoes
193492023,tops
169477781,tops
132016427,tops
171249583,bottoms
99620134,shoes
154422217,jewellery
130377538,accessories
155805615,jewellery
113610249,bottoms
193550071,shoes
53410566,bottoms
143627103,jewellery
204946850,bottoms
24958254,jewellery
201683446,tops
125300472,bottoms
197656987,shoes
102403537,bottoms
17410086,jewellery
215114953,jewellery
196068725,shoes
201066350,bottoms
59900579,jewellery
78148654,jewellery
212984475,jewellery
214791534,jewellery
112320644,shoes
211550266,shoes
211196644,tops
134521164,shoes
206147104,jewellery
96117661,shoes
68451009,bottoms
140025963,bottoms
116613639,tops
187822160,shoes
159528253,jewellery
184582893,jewellery
70802425,tops
171135399,tops
152977649,bottoms
193255383,tops
166186970,jewellery
160565114,bottoms
143939437,accessories
136785918,bottoms
122118640,shoes
116680693,jewellery
80559032,tops
67937651,bottoms
46407059,shoes
203772289,shoes
193907154,bottoms
69599591,bottoms
129064064,tops
143155870,jewellery
145178824,bottoms
207147425,tops
191128813,shoes
195474602,jewellery
177318307,jewellery
122295490,jewellery
89218924,jewellery
140629673,tops
155600785,accessories
178355683,bottoms
146641937,tops
69902623,shoes
191614272,tops
62864132,tops
120701830,bottoms
163597717,shoes
188642850,tops
154143928,shoes
157020083,tops
135427218,jewellery
212088452,shoes
104431233,shoes
194507581,tops
126701719,tops
121211090,bottoms
195740907,shoes
183975443,jewellery
73675028,bottoms
196552487,jewellery
186276236,bottoms
148615858,bottoms
148081617,shoes
113490715,tops
185644634,tops
178588062,jewellery
176469207,bottoms
172934226,jewellery
155486644,jewellery
105715441,bottoms
44735226,jewellery
211857803,shoes
49877641,shoes
200496099,tops
166820723,shoes
128177138,jewellery
60955053,jewellery
194570846,bottoms
156699429,shoes
145509584,bottoms
195317733,shoes
197306482,bottoms
92729753,shoes
183019143,tops
154074519,shoes
56241101,bottoms
155213340,jewellery
209949996,shoes
102346026,shoes
14376341,tops
207379878,shoes
108933102,jewellery
163611048,jewellery
184501507,tops
191437282,bottoms
114879342,bottoms
152931598,jewellery
175605305,bottoms
188379456,jewellery
141714974,shoes
180400725,tops
169067541,shoes
160771991,shoes
199891203,bottoms
201322497,tops
157468165,accessories
198418782,shoes
213914636,jewellery
207785651,tops
80697480,accessories
212914624,shoes
211308664,shoes
205961338,shoes
39734955,bottoms
156750552,bottoms
157035286,jewellery
208267651,bottoms
156750556,bottoms
120467561,tops
150508447,jewellery
178365892,jewellery
146503007,tops
202522036,bottoms
200714885,bottoms
191657994,tops
108060840,shoes
208303473,tops
121105033,bottoms
210168024,shoes
157715106,shoes
194079722,accessories
164729238,shoes
150960124,tops
93354882,tops
140149805,jewellery
35320362,tops
202738792,bottoms
150070859,jewellery
159802683,shoes
160550486,jewellery
190295096,bottoms
210961658,jewellery
104763644,tops
168067824,jewellery
179006808,tops
177621514,bottoms
152724400,tops
210562811,tops
184424098,jewellery
207622213,jewellery
197036593,jewellery
40519463,accessories
169256118,jewellery
141449080,bottoms
157809653,shoes
91310589,tops
157853559,accessories
105584365,tops
194288073,shoes
108037296,bottoms
212722858,tops
214158870,shoes
77308346,shoes
205367807,jewellery
209773210,jewellery
60737238,tops
201445115,jewellery
76799953,shoes
101706189,tops
140206629,shoes
167249835,shoes
203753774,shoes
198264630,jewellery
208719160,shoes
134367010,bottoms
102593743,bottoms
179870617,jewellery
117722010,tops
118454009,accessories
199754514,jewellery
206194078,bottoms
169341473,jewellery
174853306,bottoms
215057302,shoes
145307674,jewellery
203337437,jewellery
19267575,shoes
176384299,jewellery
96326171,jewellery
144240689,bottoms
207087427,bottoms
143766783,tops
204771221,shoes
202486119,bottoms
161137054,tops
204628887,shoes
164484955,tops
198316238,accessories
154766461,shoes
190006266,shoes
208131093,tops
110798468,tops
195100351,jewellery
156081218,accessories
160931462,shoes
177751811,tops
181285156,jewellery
105602934,tops
190779813,shoes
185073215,tops
186257845,jewellery
137777502,jewellery
138303178,tops
212953422,jewellery
200252214,bottoms
190430437,jewellery
181339731,tops
203885261,tops
145622542,shoes
182011011,tops
189016790,shoes
114263986,jewellery
157379271,jewellery
126910568,jewellery
170771690,shoes
25489351,jewellery
13718293,jewellery
149202391,tops
164061723,shoes
131018578,shoes
188076084,shoes
132604735,bottoms
183758353,bottoms
194711367,jewellery
109174826,tops
119070565,bottoms
211056955,bottoms
172320968,shoes
51174969,shoes
211310787,shoes
205876973,shoes
209409994,jewellery
121489561,jewellery
156786255,shoes
158020039,jewellery
95723462,bottoms
121127757,shoes
138123103,jewellery
133545797,shoes
182336010,accessories
121443408,bottoms
143639383,shoes
33841594,accessories
133118905,tops
150556226,shoes
204682579,shoes
84893232,shoes
102992121,bottoms
43182388,accessories
208287043,shoes
179079716,bottoms
200500167,shoes
212012065,tops
212925480,tops
87080838,jewellery
184618960,tops
185191983,jewellery
138378090,bottoms
154898111,jewellery
154898112,jewellery
182518046,tops
142532628,bottoms
161350650,tops
185684660,tops
203524237,bottoms
151323253,accessories
201653798,bottoms
160597035,bottoms
148530351,shoes
149135232,shoes
98882322,shoes
202438860,jewellery
120109181,shoes
65481460,tops
181277908,bottoms
191755971,tops
208171217,shoes
174570005,bottoms
153321509,accessories
185752000,shoes
167270048,jewellery
170269850,shoes
189055102,tops
150847046,bottoms
193782067,tops
167344460,jewellery
130116595,bottoms
189090485,tops
62498813,accessories
62498810,accessories
161325664,tops
209856883,bottoms
208142421,shoes
195260666,jewellery
164302104,jewellery
147026367,shoes
143923084,shoes
151493031,bottoms
212485762,jewellery
163511766,jewellery
212069977,jewellery
117827759,jewellery
159454787,jewellery
211970237,shoes
171854860,shoes
207771881,bottoms
169148084,tops
128955632,shoes
188215923,accessories
177184890,tops
75232473,bottoms
156834926,jewellery
153967122,shoes
134013002,bottoms
207729686,shoes
212093696,tops
179662085,tops
120723781,shoes
132041843,bottoms
212126650,jewellery
159033158,shoes
196514308,shoes
210815412,shoes
130421087,jewellery
105277181,shoes
190741172,tops
136030045,jewellery
67988428,accessories
111899643,tops
181877938,tops
152225128,accessories
193487538,bottoms
189398520,shoes
180033335,jewellery
186947393,shoes
210182583,jewellery
211874283,bottoms
200982040,shoes
173604942,jewellery
213375245,shoes
208330468,bottoms
206952605,shoes
171111980,tops
179253298,jewellery
159726355,shoes
186957868,jewellery
172326936,jewellery
132707650,tops
183790031,jewellery
112802281,shoes
203386852,jewellery
84207922,tops
204853110,shoes
200929101,shoes
134538340,jewellery
203164709,bottoms
193012384,jewellery
113452248,jewellery
186648082,bottoms
178095556,shoes
208417918,shoes
207017188,tops
82173677,shoes
25163940,tops
122051487,tops
204635544,shoes
198246502,shoes
161735551,shoes
132226719,shoes
167891946,jewellery
210237362,tops
164090935,jewellery
130659457,tops
186519416,bottoms
124236864,jewellery
126768166,jewellery
89299976,bottoms
146084146,jewellery
211309390,bottoms
149496656,tops
173246556,shoes
117608867,jewellery
142042351,jewellery
124192810,jewellery
126851768,tops
211178470,jewellery
200419552,bottoms
130340033,bottoms
163434455,shoes
157527509,jewellery
178305371,tops
195810163,bottoms
202632009,shoes
131057121,jewellery
192234028,tops
209072710,jewellery
138517668,bottoms
134156787,shoes
138113545,jewellery
153150070,shoes
210950089,tops
168555547,bottoms
161630479,tops
191568307,shoes
146183193,tops
11159327,jewellery
152698593,jewellery
120680244,tops
166580280,shoes
148512232,jewellery
173617101,shoes
210957737,jewellery
158463005,tops
153767118,jewellery
113999655,bottoms
170871903,shoes
184462153,jewellery
189761541,tops
12367793,bottoms
139952233,tops
204355982,jewellery
168221873,jewellery
143908968,bottoms
140960102,tops
186083603,shoes
163328824,shoes
204381526,shoes
172235950,bottoms
168353443,shoes
104662066,jewellery
132744569,accessories
212740103,jewellery
112700223,bottoms
140155700,jewellery
195065382,tops
182654367,bottoms
116753295,bottoms
209740214,tops
134879812,bottoms
178809756,shoes
118205292,tops
196690377,shoes
131375720,shoes
181882617,tops
205509244,bottoms
180172308,tops
184581026,jewellery
209664134,tops
105730904,shoes
133618721,jewellery
179127494,shoes
108499820,accessories
187496482,shoes
170110167,tops
60958628,tops
103218318,bottoms
188723638,shoes
189178759,jewellery
170170649,jewellery
104309231,accessories
167551607,tops
150639654,tops
205260271,shoes
183642716,jewellery
202609730,tops
175217776,bottoms
152135921,bottoms
140827476,jewellery
193160875,bottoms
187945634,bottoms
193465774,shoes
133318981,shoes
106704497,tops
98523280,jewellery
202041031,bottoms
208239118,shoes
122495384,tops
124560889,bottoms
117550905,bottoms
192767862,bottoms
81609602,jewellery
127512907,jewellery
85835014,bottoms
188545830,jewellery
204835076,shoes
120675540,jewellery
63966674,tops
162192999,bottoms
31477466,jewellery
156223887,shoes
41031023,jewellery
170051324,bottoms
193667943,tops
32384255,jewellery
211094171,jewellery
201231756,shoes
145505828,shoes
192579868,jewellery
192701167,shoes
206634904,tops
204376393,shoes
195138330,tops
189029217,accessories
145019949,bottoms
62825364,bottoms
213892233,shoes
212250120,tops
117462975,bottoms
194631507,shoes
123372657,jewellery
171337977,jewellery
212258336,jewellery
199950460,shoes
210171831,tops
158878031,bottoms
107682819,jewellery
199950464,tops
144551009,tops
75633250,shoes
182263812,jewellery
185833004,shoes
205303476,accessories
85462405,jewellery
195301853,bottoms
209816002,shoes
180064003,accessories
193006347,jewellery
194246620,bottoms
154897370,jewellery
206820963,shoes
127793093,accessories
101711354,accessories
186168818,shoes
170129543,tops
166936116,bottoms
185402051,jewellery
196229228,tops
157988351,shoes
165019600,shoes
133188527,jewellery
192710603,jewellery
140076071,tops
115290677,shoes
77783200,jewellery
203132045,tops
193003267,jewellery
179262698,bottoms
32242111,jewellery
111304191,jewellery
179609104,bottoms
143056473,shoes
168365125,bottoms
33116395,jewellery
134642365,shoes
101985903,jewellery
184178405,jewellery
142217114,shoes
148175752,shoes
140776439,shoes
204075566,shoes
129819293,shoes
99812279,bottoms
3655543,tops
198250558,accessories
156003840,jewellery
193605277,tops
190878191,bottoms
201666746,jewellery
205098500,shoes
181218825,shoes
188001461,tops
191765142,jewellery
203954905,bottoms
205725757,tops
122369880,jewellery
181973119,jewellery
133521961,shoes
80642335,tops
193713887,shoes
148809896,jewellery
162275319,jewellery
148028703,tops
86372276,shoes
136486218,shoes
152379601,tops
182819024,bottoms
125515441,bottoms
90116423,tops
45742617,tops
176849111,bottoms
171308044,tops
140134681,jewellery
183508109,jewellery
209577224,bottoms
165370887,accessories
134046281,bottoms
195540068,jewellery
215347983,tops
201677370,jewellery
69043205,jewellery
203995963,shoes
101036005,shoes
94336748,jewellery
164895715,bottoms
201878750,bottoms
173112904,accessories
165850209,tops
170566401,shoes
190202970,jewellery
93754298,shoes
169466603,jewellery
137709475,tops
187716032,shoes
181338574,jewellery
158761136,jewellery
213789646,shoes
107357045,bottoms
175874322,tops
142696034,tops
133988680,tops
203017673,jewellery
203786560,shoes
51558843,shoes
89090517,tops
